###############################																  													
# VEHICLES (116-124)															  													
																			  												
CAR_METAL					VEHICLES			CAR_METAL	    	DEFAULT			WHEEL_RIM				-						0.4		0.1		3363.5	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CAR_METAL		
CAR_PLASTIC					VEHICLES			CAR_PLASTIC	    	DEFAULT			-						-						0.6		0.1		1750.0	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CAR_PLASTIC		
CAR_SOFTTOP					VEHICLES			CARPET_FABRIC	    DEFAULT			-						-						0.6		0.1		1750.0	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 1 1 0			0 0		CAR_SOFTTOP		
CAR_SOFTTOP_CLEAR			VEHICLES			CARPET_FABRIC    	DEFAULT			-						-						0.6		0.1		1750.0	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 1 1 0			0 0		CAR_SOFTTOP_CLEAR	
																						  																			
CAR_GLASS_WEAK				VEHICLES			CAR_GLASS	    	DEFAULT			-						-						0.2		0.1		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	0.0				1 1 1 0			0 0		CAR_GLASS_WEAK		
CAR_GLASS_MEDIUM			VEHICLES			CAR_GLASS	    	DEFAULT			-						-						0.2		0.2		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	0.0				1 1 1 0			0 0		CAR_GLASS_MEDIUM	
CAR_GLASS_STRONG			VEHICLES			CAR_GLASS	    	DEFAULT			-						-						0.2		0.3		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	0.0				1 1 1 0			0 0		CAR_GLASS_STRONG		
CAR_GLASS_BULLETPROOF		VEHICLES			CAR_GLASS	    	DEFAULT			-						-						0.2		0.3		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	10000.0			1 0 0 0			0 0		CAR_GLASS_BULLETPROOF
CAR_GLASS_OPAQUE			VEHICLES			CAR_GLASS	    	DEFAULT			-						-						0.2		0.3		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CAR_GLASS_OPAQUE
																			  												
																			  																																			
###############################																  													
# LIQUIDS (125-128)													  												
																			  												
WATER						LIQUIDS				LIQUID_WATER	    DEFAULT			-						-						0.5		0.1		3573.5	0.90 	-0.10  0.00	  1.0			0.95	0.0 	1.0				1 1 1 1			0 0		WATER				
BLOOD						LIQUIDS				LIQUID_BLOOD	    DEFAULT			-						-						0.5		0.1		3573.5	0.90 	-0.10  0.00	  1.0			0.95	0.0 	1.0				0 0 0 1			0 0		BLOOD			
OIL							LIQUIDS				LIQUID_OIL			DEFAULT			-						-						0.5		0.1		3573.5	0.90 	-0.10  0.00	  1.0			0.95	0.0 	1.0				0 0 0 1			0 0		OIL				
PETROL						LIQUIDS				LIQUID_PETROL	    DEFAULT			-						-						0.5		0.1		3573.5	0.90 	-0.10  0.00	  1.0			0.95	0.0 	1.0				0 0 0 1			0 0		PETROL				
			                                	                                	                		            			    	    	             	                   		     
																					  																			
###############################																				  																					
# MISC (129-130)																	  																		
                                            	                                	                		            			    	    	             	                   		                 
FRESH_MEAT					MISC				FRESH_MEAT	    	DEFAULT			-						-						2.0		3.0		4200.0	1.00 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		FRESH_MEAT
DRIED_MEAT					MISC				DRIED_MEAT	    	DEFAULT			-						-						2.0		3.0		4200.0	1.00 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		DRIED_MEAT
			                                	                	            	                		            			    	    	             	                   		         
																						  																				
###############################																					  																					
# PROJTEX (131-132)																	  																			
																						  																			
EMISSIVE_GLASS				SPECIAL				GLASS		    	DEFAULT			-						-						0.2		0.6		8750.0	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				1 0 0 0			0 0		EMISSIVE_GLASS			
EMISSIVE_PLASTIC			SPECIAL				PLASTIC		    	DEFAULT			-						-						0.5		0.5		3500.0	0.80 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 1		EMISSIVE_PLASTIC				


###############################																					  																					
# VFX SPECIFIC (PARTICLES) (133-134)																		  																					

VFX_METAL_ELECTRIFIED		METALS				METAL		    	DEFAULT			-						-						0.5		0.6		2100.0	1.00 	-0.15  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		VFX_METAL_ELECTRIFIED	
VFX_METAL_WATER_TOWER		METALS				METAL		    	DEFAULT			-						-						0.5		0.6		2100.0	1.00 	-0.15  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		VFX_METAL_WATER_TOWER	
	

###############################																					  																			
# VFX SPECIFIC (EXPLOSIONS)	(135-136)																  																			

VFX_METAL_STEAM				METALS				METAL		    	DEFAULT			-						-						0.5		0.6		2100.0	1.00	-0.15  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		VFX_METAL_STEAM		
VFX_METAL_FLAME				METALS				METAL		    	DEFAULT			-						-						0.5		0.6		2100.0	1.00	-0.15  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		VFX_METAL_FLAME		
																						  													
																			  												
###############################																  													
# PHYSICS (137-149)												  												
																			  												
# USE FOR BOWLING LANES SO THE SCRIPT HAS TOTAL CONTROL OVER THE BOWLING BALL MOVEMENT									  															
PHYS_NO_FRICTION			SPECIAL				VOID				DEFAULT			-						-						0.0 	0.1		1750.0	0.80 	-0.20  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_NO_FRICTION			
																			  																
# USED FOR BALL IN THE GOLF MINI-GAME SO THAT IT CAN BE TWEAKED WITHOUT AFFECTING OTHER OBJECTS IN THE WORLD										  															
PHYS_GOLF_BALL				SPECIAL				VOID				DEFAULT			-						-						0.1 	0.9		577.5	0.80 	-0.20  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_GOLF_BALL			
																			  																
# USED FOR BALL IN THE TENNIS MINI-GAME SO THAT IT CAN BE TWEAKED WITHOUT AFFECTING OTHER OBJECTS IN THE WORLD										  															
PHYS_TENNIS_BALL			SPECIAL				VOID				DEFAULT			-						-						1.0 	10.0	350.0	1.00 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_TENNIS_BALL		
																			  																
# USED FOR CASTERS ON TROLLEYS TO MAKE IT SLIDE AROUND THE FLOOR											  																		
PHYS_CASTER					SPECIAL				VOID				DEFAULT			-						-						0.1 	0.1		1750.0	0.50 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_CASTER		

# USED FOR CASTERS ON TROLLEYS TO MAKE IT SLIDE AROUND THE FLOOR - HIGHER FRICTION VERSION											  																		
PHYS_CASTER_RUSTY			SPECIAL				VOID				DEFAULT			-						-						0.3 	0.1		1750.0	0.50 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_CASTER		
																			  												
# USED ON VEHICLES OVER AREA WHERE A DOOR OR WINDOW CAN FALL OFF - IT KEEPS THE CONVEX HULL REQUIREMENTS FOR THE COLLISION					  																	
PHYS_CAR_VOID				SPECIAL				VOID				DEFAULT			-						-						0.4 	0.1		1750.0	1.00 	-0.20  0.00	  1.0			0.95	0.0 	0.0				1 1 0 0			0 0		PHYS_CAR_VOID			
																			  																
# SET ONLY IN CODE FOR THE MAIN NON RAGDOLL PED CAPSULE													  																			
PHYS_PED_CAPSULE			SPECIAL				PED_CAPSULE			DEFAULT			-						-						0.0 	0.1		1750.0	0.70 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_PED_CAPSULE				
																			  																
# MATERIALS THAT THE PHYSICS NEEDS CAUSE A REACTION TO													  														
PHYS_ELECTRIC_FENCE			SPECIAL				VOID				DEFAULT			-						WEAPON_ELECTRIC_FENCE	0.0 	0.1		1750.0	0.70 	 0.00  0.00	  1.0			0.95	0.0 	0.0				1 1 0 0			0 0		PHYS_ELECTRIC_FENCE
PHYS_ELECTRIC_METAL			SPECIAL				VOID				DEFAULT			-						WEAPON_ELECTRIC_FENCE	0.0 	0.1		1750.0	0.70 	 0.00  0.00	  1.0			0.95	0.0 	0.0				0 0 0 0			0 0		PHYS_ELECTRIC_METAL
PHYS_BARBED_WIRE			SPECIAL				VOID				DEFAULT			-						WEAPON_BARBED_WIRE		0.0 	0.1		1750.0	0.70 	 0.00  0.00	  1.0			0.95	0.0 	0.0				1 1 0 0			0 0		PHYS_BARBED_WIRE
																			  													
# MATERIALS FOR THE BILLIARDS MINI GAME																  														
PHYS_POOLTABLE_SURFACE		SPECIAL				WOOD			    DEFAULT			-						-						0.2 	1.0		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		POOLTABLE_SURFACE		
PHYS_POOLTABLE_CUSHION		SPECIAL				WOOD				DEFAULT			-						-						0.1 	1.0		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		POOLTABLE_CUSHION		
PHYS_POOLTABLE_BALL			SPECIAL				PLASTIC				DEFAULT			-						-						2.5 	0.4		8750.0	0.90 	 0.00  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		POOLTABLE_BALL			
																			  												
###############################																  													
# NATURAL MOTION (150-171)														  													
																			  												
BUTTOCKS					NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		BUTTOCKS			
THIGH_LEFT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		THIGH_LEFT				
SHIN_LEFT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SHIN_LEFT		
FOOT_LEFT					NATURAL_MOTION		PED_FOOT	    	DEFAULT			-						-						2.25	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		FOOT_LEFT		
THIGH_RIGHT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		THIGH_RIGHT		
SHIN_RIGHT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SHIN_RIGHT		
FOOT_RIGHT					NATURAL_MOTION		PED_FOOT	    	DEFAULT			-						-						2.25	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		FOOT_RIGHT		
SPINE0						NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SPINE0			
SPINE1						NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SPINE1			
SPINE2						NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SPINE2			
SPINE3						NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		SPINE3					
CLAVICLE_LEFT				NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CLAVICLE_LEFT		
UPPER_ARM_LEFT				NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		UPPER_ARM_LEFT		
LOWER_ARM_LEFT				NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		LOWER_ARM_LEFT		
HAND_LEFT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						2.25	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		HAND_LEFT		
CLAVICLE_RIGHT				NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CLAVICLE_RIGHT		
UPPER_ARM_RIGHT				NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		UPPER_ARM_RIGHT		
LOWER_ARM_RIGHT				NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		LOWER_ARM_RIGHT		
HAND_RIGHT					NATURAL_MOTION		PED_LIMB	    	DEFAULT			-						-						2.25	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		HAND_RIGHT		
NECK						NATURAL_MOTION		PED_HEAD	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		NECK			
HEAD						NATURAL_MOTION		PED_HEAD	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		HEAD

ANIMAL_DEFAULT				NATURAL_MOTION		PED_TORSO	    	DEFAULT			-						-						0.75	 0.0	350.0	0.70  	0.00  0.00	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		ANIMAL_DEFAULT									
		
																			  												
###############################	
# NEW MATERIALS (172-176)
CAR_ENGINE					VEHICLES			CAR_METAL	    	DEFAULT			BIG_ENGINE				-						0.4		0.1		3363.5	0.90 	-0.12  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		CAR_ENGINE	
PUDDLE						LIQUIDS				PUDDLE				DEFAULT			-						-						0.5		0.1		3573.5	0.90 	-0.10  0.00	  1.0			0.95	0.0 	1.0				0 0 0 1			0 0		PUDDLE				
CONCRETE_PAVEMENT			HARD_TERRAIN		CONCRETE	   		DEFAULT			-						-						1.0		0.5		7850.5	1.00 	-0.10  	0.0	  1.0			0.95	0.0 	1.0				0 0 0 0			0 1		CONCRETE_PAVEMENT
BRICK_PAVEMENT				HARD_TERRAIN		BRICK		    	DEFAULT			-						-						0.8		0.4		7000.0	1.00 	-0.15	0.0	  1.0			0.95	0.0		1.0				0 0 0 0			0 1		BRICK_PAVEMENT
# SPECIAL MATERIAL USED TO IDENTIFY FRAG BOUNDS USED ONLY FOR COVER SHAPE TESTS AND DISABLED WHEN THE FRAG BREAKS
PHYS_DYNAMIC_COVER_BOUND	SPECIAL				VOID				DEFAULT			-						-						0.0 	0.1		1750.0	0.80 	-0.20  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 0		PHYS_DYNAMIC_COVER_BOUND
VFX_WOOD_BEER_BARREL		WOODS				WOOD		    	DIRT			-						-						0.6		0.5		1400.0	0.80 	-0.15  0.00   1.0			0.95	0.0 	1.0				0 0 0 0			0 1		VFX_WOOD_BEER_BARREL	
WOOD_HIGH_FRICTION			WOODS				WOOD		    	DIRT			-						-						2.5		0.5		1400.0	0.80 	-0.15  0.00	  1.0			0.95	0.0 	1.0				0 0 0 0			0 1		WOOD_HIGH_FRICTION			
# SPECIAL VERSIONS OF THESE MATERIAL THAT WONT HAVE PLANT INSTANCE PLACEMENT ON THEM - IDEALLY THESE NEED REPLACED WITH A MATERIAL FLAG GOING FORWARD
ROCK_NOINST					HARD_TERRAIN		STONE		    	DIRT			ROCK					-						0.9		0.4		7000.0	1.00 	-0.15	0.0		0.8			0.95	0.0		1.0				0 0 0 0			0 1		ROCK_NOINST			
BUSHES_NOINST				VEGETATION			BUSHES		    	FOLIAGE			-						-						0.7		0.1		525.0	0.75 	-0.15  	0.00  	1.0			0.95	0.0 	1.0				0 0 0 0			0 0		BUSHES_NOINST			
METAL_SOLID_ROAD_SURFACE	METALS				METAL		    	DEFAULT			-						-						0.5		0.6		28000.0	1.00 	-0.15  	0.00  	1.0			0.95	0.0 	1.0				0 0 0 0			0 1		METAL_SOLID_ROAD_SURFACE		
STUNT_RAMP_SURFACE			METALS				METAL		    	DEFAULT			-						-						1.0		0.6		28000.0	1.0 	-0.15  	0.00  	1.0			0.95	0.0 	1.0				0 0 0 0			0 1		STUNT_ROAD_SURFACE		

																		  												
###############################																  													
# TEMP MATERIALS - IN USE	

# g_idPhysVehicleSpeedUp					  																															  												
TEMP_01						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_01
# g_idPhysVehicleSlowDown
TEMP_02						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_02
# g_idPhysVehicleRefill
TEMP_03						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_03
# g_idStuntTargetA
TEMP_04						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_04
# g_idStuntTargetB
TEMP_05						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_05
# g_idStuntTargetC
TEMP_06						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_06

													  												
###############################																  													
# TEMP MATERIALS - FREE TO USE
TEMP_07						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_07
TEMP_08						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_08
TEMP_09						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_09
TEMP_10						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_10
TEMP_11						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_11
TEMP_12						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_12
TEMP_13						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_13
TEMP_14						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_14
TEMP_15						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_15
TEMP_16						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_16
TEMP_17						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_17
TEMP_18						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_18
TEMP_19						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_19
TEMP_20						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_20
TEMP_21						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_21
TEMP_22						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_22
TEMP_23						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_23
TEMP_24						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_24
TEMP_25						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_25
TEMP_26						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_26
TEMP_27						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_27
TEMP_28						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_28
TEMP_29						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_29
TEMP_30						SPECIAL				VOID		    	DEFAULT			-						-						0.7 	0.1		5950.0	0.75	0.25  0.0	 1.0			0.95	0.0 	1.0				0 0 0 0			0 0		TEMP_30
